Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
Chocolates & Candies,Kitchens Of India Yellow Dal Tadka,110,30,6,7700,285,FALSE,285
Chocolates & Candies,Soulfull Vanilla Fills - Ragi Bites,169,5,6,16000,250,FALSE,250
Chocolates & Candies,Pantai Teriyaki Sauce with Garlic,325,15,6,27600,200,FALSE,200
Chocolates & Candies,Whiskas Adult Pocket Tuna Cat Food,410,0,1,41000,1200,FALSE,1
Chocolates & Candies,Kitchens Of India Chicken Darbari ,200,30,4,14000,285,FALSE,285
Chocolates & Candies,Soulfull Millet Muesli Fruit & Nut Almonds & Real Fruits,299,10,6,26900,400,FALSE,400
Chocolates & Candies,Smith & Jones Red Pasta Sauce Mix,40,0,6,4000,46,FALSE,46
Chocolates & Candies,Kellogg's Muesli Nuts Delight,425,9,3,38300,750,FALSE,750
Chocolates & Candies,Kitchens of India Dal Bukhara Gravy Mix,110,30,6,7700,285,FALSE,285
Chocolates & Candies,The Whole Truth Peanut Butter - Sweetened & Crunchy,215,20,6,17200,325,FALSE,325
Chocolates & Candies,Remia Mayonnaise,230,0,6,23000,241,FALSE,241
Chocolates & Candies,Ching's Secret Green Chilli Sauce,105,0,6,10500,425,FALSE,425
Chocolates & Candies,Bagrrys Fruit N Fibre Muesli - Strawberry,595,0,1,59500,1000,FALSE,1
Chocolates & Candies,Ching's Secret Tomato Oats Instant Soup,15,0,3,1500,20,FALSE,20
Chocolates & Candies,Kellogg's Special K Original Corn Flakes,140,5,1,13300,290,FALSE,290
Chocolates & Candies,Moi Soi  Black Bean Sauce - Dip Spread Stir Fry & Marinade,280,50,5,14000,175,FALSE,175
Chocolates & Candies,Tong Garden Wasabi Green Peas,175,4,6,16700,150,FALSE,150
Chocolates & Candies,Ching's Secret Red Chilli Sauce,105,0,4,10500,440,FALSE,440
Chocolates & Candies,Ching's Instant Hot and Sour Soup,55,0,5,5500,55,FALSE,55
Chocolates & Candies,Ching's Secret Noodles - Pad Thai Original,200,0,6,20000,130,FALSE,130
Chocolates & Candies,Aashirvaad Instant Meals - Khatta Meetha Pohaa With Millets,55,30,5,3800,80,FALSE,80
Chocolates & Candies,Del Monte Black Sliced Olives,250,0,1,25000,450,FALSE,450
Chocolates & Candies,Kitchens Of India Murgh Methi,220,30,5,15400,285,FALSE,285
Chocolates & Candies,Nestle Cerelac 5 Grains & Fruits Cereal,288,0,6,28800,300,FALSE,300
Chocolates & Candies,The Whole Truth - 5 Grain Muesli No Added Sugar,325,20,6,26000,350,FALSE,350
Chocolates & Candies,Ching's Secret  Pad Thai Noodles Green Curry,200,0,6,20000,130,FALSE,130
Chocolates & Candies,Aashirvaad Suji Halwa With Jaggery,75,0,6,7500,70,FALSE,70
Chocolates & Candies,Mother's Recipe Mango Pickle ,120,0,1,12000,400,FALSE,400
Chocolates & Candies,Ching's Secret Pad Thai Noodles - Extra Hot Thai Chilli,200,0,6,20000,130,FALSE,130
Chocolates & Candies,Kellogg's Special K Original Corn Flakes,399,11,6,35500,900,FALSE,900
Chocolates & Candies,Knorr Sweet Corn Chicken Soup,55,0,2,5500,42,FALSE,42
Chocolates & Candies,Ching's Secret Tomato Soup,55,0,6,5500,55,FALSE,55
Chocolates & Candies,Funfoods Peanut Butter Creamy,169,0,1,16900,400,FALSE,400
Chocolates & Candies,Japanese Choice Udon Noodles,295,9,6,26600,250,FALSE,250
Chocolates & Candies,Kelloggs Muesli - With 22% Fruit Magic,320,10,5,28800,500,FALSE,500
Chocolates & Candies,Dabur Hommade - Kalonji Tamatar Ki Chutney,65,6,6,6100,200,FALSE,200
Chocolates & Candies,Kitchens Of India Dal Makhani,110,30,1,7700,285,FALSE,285
Chocolates & Candies,Aashirvaad Suji Halwa With Jaggery,55,30,6,3800,80,FALSE,80
Chocolates & Candies,Del Monte Green Chili Sauce,55,0,3,5500,190,FALSE,190
Chocolates & Candies,Pedigree Dog Food Adult Chicken & Veg,660,10,1,59400,3000,FALSE,3
Chocolates & Candies,Kellogg's Original Corn Flakes,185,5,6,17500,475,FALSE,475
Chocolates & Candies,Pedigree Puppy Dry Dog Food Food Chicken & Milk,690,6,2,64800,3000,FALSE,3
Chocolates & Candies,Kitchens Of India Rajma Masala,110,30,5,7700,285,FALSE,285
Chocolates & Candies,Kitchen Of India Ready-To-Eat Pindi Channa,110,30,2,7700,285,FALSE,285
Chocolates & Candies,Figaro Pitted Black Olive ,179,0,6,17900,450,FALSE,450
Chocolates & Candies,Cantina Tabasco Red Sauce,140,15,6,11900,60,FALSE,60
Chocolates & Candies,Mother's Recipe Pickle - Mixed,149,26,6,10900,500,FALSE,500
Chocolates & Candies,Nestle Cerelac Baby Cereal with Milk 5 Grains & Vegetables from 18 to 24 Month,279,0,5,27900,300,FALSE,300
Chocolates & Candies,Mother's Recipe Tamarind Paste,50,2,2,4900,200,FALSE,200
Chocolates & Candies,Pedigree Meat Jerky Adult Dog Treat Barbecued Chicken,140,20,6,11200,80,FALSE,80
Chocolates & Candies,Veeba Peri Peri Sauce,161,0,6,16100,300,FALSE,300
Chocolates & Candies,Pantai Sriracha Yellow Chilli Sauce,225,15,6,19100,200,FALSE,200
Chocolates & Candies,Praakritik Organic Jumbo Rolled Oats,190,11,6,16900,500,FALSE,500
Chocolates & Candies,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodles,123,0,6,12300,600,FALSE,600
Chocolates & Candies,Pantai Spring Roll Sauce,275,10,6,24500,200,FALSE,200
Chocolates & Candies,MTR Vermicelli Payasam,75,0,6,7500,180,FALSE,180
Chocolates & Candies,Bagrrys Corn Flakes,350,0,6,35000,880,FALSE,800
Chocolates & Candies,MTR Ready To Eat Palak Paneer ,135,11,6,12000,300,FALSE,300
Chocolates & Candies,Del Monte Red Chili Sauce,55,0,5,5500,190,FALSE,190
Chocolates & Candies,Kitchens of India Mutter Paneer Mix,120,30,4,8400,285,FALSE,285
Chocolates & Candies,Pantai Green Curry Paste,60,6,6,5600,50,FALSE,50
Chocolates & Candies,The Laughing Cow Cheese Spread Plain,110,0,6,11000,180,FALSE,180
Chocolates & Candies,MTR Dal Fry,110,0,5,11000,300,FALSE,300
Chocolates & Candies,Pantai Fish Sauce,275,14,6,23400,200,FALSE,200
Chocolates & Candies,Cantina Beans Mexican Beans,250,14,6,21300,410,FALSE,410
Chocolates & Candies,Ching's Secret Manchurian Instant Noodle,114,0,6,11400,480,FALSE,480
Chocolates & Candies,Remia Salad Italian Dressing ,230,0,6,23000,250,FALSE,250
Chocolates & Candies,Yummiez Veg Cheese Fingers Pouch,230,0,4,23000,400,FALSE,400
Chocolates & Candies,MTR Dal Makhani,110,0,4,11000,300,FALSE,300
Chocolates & Candies,MTR Ready to Eat Pav Bhaji,110,0,6,11000,300,FALSE,300
Chocolates & Candies,Weikfield Tomato Salsa Instant Pasta,25,0,1,2500,77,FALSE,77
Chocolates & Candies,Nestlé CERELAC Baby Cereal with Milk,272,0,1,27200,300,FALSE,300
Chocolates & Candies,Remia Salad Caesar Dressing,250,0,6,25000,250,FALSE,250
Chocolates & Candies,Bagrrys Fruit N Fibre Muesli Mixed Fruit,330,0,6,33000,500,FALSE,500
Chocolates & Candies,MTR Paneer Butter Masala & Veg Pulao,175,9,4,15800,375,FALSE,375
Chocolates & Candies,Sundrop Cocoa Nut Hazelnut Chocolatey Spread,120,0,6,12000,160,FALSE,160
Chocolates & Candies,Moi Soi Manchurian Sauce - For Stir Fry Marinade Spread & Dip,280,50,6,14000,175,FALSE,175
Chocolates & Candies,Pedigree Dog Food Adult Meat & Rice,660,7,2,60800,3000,FALSE,3
Chocolates & Candies,Pantai Sriracha Green Chilli Sauce,225,15,6,19100,200,FALSE,200
Chocolates & Candies,Pantai Chilli Garlic Sauce,275,14,6,23400,200,FALSE,200
Chocolates & Candies,Pantai Dark Soy Sauce,275,14,6,23400,200,FALSE,200
Chocolates & Candies,Yoga Bar Peanut Butter Dark Chocolate Jar,249,0,4,24900,400,FALSE,400
Chocolates & Candies,Cantina Tabasco Green Sauce,140,15,6,11900,60,FALSE,60
Chocolates & Candies,Pantai Pad Thai Sauce (Non-Veg),325,9,5,29300,200,FALSE,200
Chocolates & Candies,Pantai Sweet Chilli Sauce,275,14,6,23400,200,FALSE,200
Chocolates & Candies,Ching's Secret Schezwan Instant Noodle,114,0,6,11400,480,FALSE,480
Chocolates & Candies,Yummiez Chicken Garlic Fingers Pouch,250,0,5,25000,400,FALSE,400
Chocolates & Candies,Pediasure Premium Chocolate Powdered Health Drink,610,0,2,61000,400,FALSE,400
Chocolates & Candies,Chings Secret Hot Garlic Instant Noodles,91,0,6,9100,60,FALSE,60
Chocolates & Candies,Godrej Yummiez Cheese Corn Nuggets ,230,0,4,23000,400,FALSE,400
Chocolates & Candies,Pantai Hot Chilli Sauce,275,14,6,23400,200,FALSE,200
Chocolates & Candies,Knorr International Mexican Tomato Corn Soup ,65,6,3,6100,52,FALSE,52
Chocolates & Candies,Bagrry's Fruit Fibre Muesli Mixed Fruit ,595,0,5,59500,1000,FALSE,1
Chocolates & Candies,MTR Roasted Vermicelli ,105,0,4,10500,850,FALSE,850
Chocolates & Candies,Maggi 2-Minute Instant Noodles - Masala,44,0,0,4400,280,TRUE,280
Chocolates & Candies,"Kurkure Green Chutney, Rajasthani Style",20,0,0,2000,90,TRUE,90
Chocolates & Candies,Kellogg's Chocos Combo Pack,60,6,0,5600,156,TRUE,156
Chocolates & Candies,Kissan Mixed Fruit Jam ,155,0,0,15500,500,TRUE,500
Chocolates & Candies,Lijjat Urad Papad,60,5,0,5700,200,TRUE,200
Chocolates & Candies,Amul Cheese Spread Yummy Plain,85,0,0,8500,200,TRUE,200
Chocolates & Candies,Mother's Recipe Ginger And Garlic Paste,50,24,0,3800,200,TRUE,200
Chocolates & Candies,Maggi Magic Cubes Chicken,40,2,0,3900,40,TRUE,40
Chocolates & Candies,Pedigree Puppy Chicken Chunks in Gravy ,35,2,0,3400,70,TRUE,70
Chocolates & Candies,The Whole Truth Peanut Butter - Unsweetened & Crunchy,185,20,0,14800,325,TRUE,325
Chocolates & Candies,Ching's Chow Mein Hakka Noodles Masala,10,0,0,1000,20,TRUE,20
Chocolates & Candies,Safal Frozen Mixed Vegetables,60,5,0,5700,500,TRUE,500
Chocolates & Candies,Safal Frozen Corn,41,4,0,3900,200,TRUE,200
Chocolates & Candies,Amul Cheese Spread Spicy Garlic,85,3,0,8200,200,TRUE,200
Chocolates & Candies,Ching's Secret Veg Hakka Noodles,107,0,0,10700,600,TRUE,600
Chocolates & Candies,Saffola Oats 100 % Natural,15,0,0,1500,38,TRUE,38
Chocolates & Candies,Lijjat Moong Papad,60,5,0,5700,200,TRUE,200
Chocolates & Candies,Mothers Recipe Papad - Sabudana With Rock Salt,31,9,0,2800,70,TRUE,70
Chocolates & Candies,Maggi Chilly Chow Cuppa Noodles,50,0,0,5000,70,TRUE,70
Chocolates & Candies,Veeba Favourites Eggless Burger Mayonnaise,69,8,0,6300,250,TRUE,250
Chocolates & Candies,Sunfeast Yippee! Magic Masala Noodles,48,6,0,4500,240,TRUE,240
Chocolates & Candies,Top Ramen Masala,91,9,0,8200,560,TRUE,560
Chocolates & Candies,Kelloggs Corn Flakes With Real Strawberry Pure,265,10,0,23600,575,TRUE,575
Chocolates & Candies,Mother's Recipe Potato Papad,31,9,0,2800,70,TRUE,75
Chocolates & Candies,Mothers Recipe Rice Papad Ajwain,24,0,0,2400,75,TRUE,75
Chocolates & Candies,Chef's Basket Durum Wheat Penne Pasta,160,50,0,8000,500,TRUE,500
Chocolates & Candies,Dabur Hommade - Imli Sauce Saunth,20,10,0,1800,100,TRUE,100
Chocolates & Candies,Zorabian Chicken Kheema Parathas,190,0,0,19000,300,TRUE,300
Chocolates & Candies,Sunfeast Pasta Treat Pack of Tomato Cheese,28,17,0,2300,65,TRUE,65
Chocolates & Candies,Safal Frozen - Sweet Corn,160,5,0,15200,1000,TRUE,1
Chocolates & Candies,MTR Vegetable Upma,25,0,0,2500,60,TRUE,60
Chocolates & Candies,Del Monte Original Blend Tomato Ketchup Pouch,120,7,0,11100,950,TRUE,950
Chocolates & Candies,Del Monte Natural Vinegar ,55,3,0,5300,180,TRUE,180
Chocolates & Candies,Del Monte Eggless Mayo,135,6,0,12600,500,TRUE,500
Chocolates & Candies,ITC Master Chef Cheesy Corn Triangles,160,5,0,15200,320,TRUE,320
Chocolates & Candies,Mother's Recipe Mixed Pickle ,115,4,0,11000,400,TRUE,400
Chocolates & Candies,Godrej Yummiez Chicken Breakfast Salami,150,4,0,14300,250,TRUE,250
Chocolates & Candies,Hershey's Cocoa + Almond Spread,295,9,0,26600,350,TRUE,350
Chocolates & Candies,Maggi Special Masala Spicy Yummy Noodles,72,0,0,7200,280,TRUE,280
Chocolates & Candies,Del Monte Schezwan Sauce,55,0,0,5500,190,TRUE,190
Chocolates & Candies,Yummiez Green Peas,135,0,0,13500,500,TRUE,500
Chocolates & Candies,Yummiez Green Peas,250,0,0,25000,1000,TRUE,1
Chocolates & Candies,Yummiez American Sweet Corn,85,0,0,8500,400,TRUE,400
Chocolates & Candies,Dr Oetker Cucumber & Carrot Sandwich Spread Veg,79,0,0,7900,250,TRUE,250
Chocolates & Candies,Del Monte Pitted Green Olives,250,0,0,25000,450,TRUE,450
"Meats, Fish & Eggs",Arden Eggs White,97,0,4,9700,696,FALSE,12
"Meats, Fish & Eggs",Arden Eggs White,65,15,4,5500,348,FALSE,6
"Meats, Fish & Eggs",Arden Eggs Brown,85,7,4,7900,348,FALSE,6
"Meats, Fish & Eggs",Godrej Real Good Chicken Whole Pre-Cut,300,10,4,27000,1000,FALSE,1
"Meats, Fish & Eggs",Zorabian Chicken Breast Boneless,145,8,3,13300,250,FALSE,250
"Meats, Fish & Eggs",Godrej Real Good Chicken Curry Cut,175,9,3,15800,500,FALSE,500
"Meats, Fish & Eggs",TGFC Chicken Curry Cut Fresh,249,25,1,18600,500,FALSE,500
"Meats, Fish & Eggs",Arden Desi Eggs,110,13,4,9500,348,FALSE,6
"Meats, Fish & Eggs",Godrej Real Good Chicken Breast Boneless,275,9,6,24800,450,FALSE,450
"Meats, Fish & Eggs",Fresh Chicken Boneless Cubes (Halal),215,5,1,20400,500,FALSE,500
"Meats, Fish & Eggs",Godrej Real Good Chicken Kheema,255,9,3,23000,450,FALSE,450
"Meats, Fish & Eggs",Suguna Sharp Egg ,72,13,3,6200,348,FALSE,6
"Meats, Fish & Eggs",TGFC Bombay Duck Whole Cleaned,319,14,1,27400,500,FALSE,500
"Meats, Fish & Eggs",Zorabian Pre Cut Chicken Skinless (Half),165,0,1,16500,500,FALSE,500
"Meats, Fish & Eggs",Godrej Real Good Chicken Drumstick ,265,9,2,23900,500,FALSE,500
"Meats, Fish & Eggs",Suguna Active - DHA,72,13,4,6200,348,FALSE,6
"Meats, Fish & Eggs",Godrej Real Good Chicken Marinated Lollipop ,200,10,2,18000,580,FALSE,10
"Meats, Fish & Eggs",Godrej Yummiez Chicken Nuggets,325,9,1,29300,500,FALSE,500
"Meats, Fish & Eggs",Eastern Chicken Masala,70,7,3,6500,100,FALSE,100
"Meats, Fish & Eggs",Ching's Chicken Chilli Masala,10,0,6,1000,20,FALSE,20
"Meats, Fish & Eggs",Fresh Chicken Whole Leg - Skinless (Halal),165,4,1,15700,500,FALSE,500
"Meats, Fish & Eggs",Ceres Foods Fish Mustard Instant Liquid Masala,220,50,6,11000,200,FALSE,200
"Meats, Fish & Eggs",TGFC Tilapia Curry Cut,259,43,1,14700,500,FALSE,500
"Meats, Fish & Eggs",Godrej Yummiez Chicken Lucknowi Seekh Kebab,260,10,4,23400,400,FALSE,400
"Meats, Fish & Eggs",Godrej Real Good Marinated Hot & Grill Chicken,245,9,2,22100,450,FALSE,450
"Meats, Fish & Eggs",Everest Meat Masala Powder,74,9,3,6700,100,FALSE,100
"Meats, Fish & Eggs",Suguna Heart- Omega3,72,13,4,6200,348,FALSE,6
"Meats, Fish & Eggs",Everest Powder - Egg Curry Masala,40,2,6,3900,50,FALSE,50
"Meats, Fish & Eggs",TGFC Chicken Boneless Fresh Whole,261,14,1,22200,500,FALSE,500
"Meats, Fish & Eggs",Zorabian Chicken Smoked Ham,205,5,1,19400,250,FALSE,250
"Meats, Fish & Eggs",Suguna Fit Egg,120,43,4,6800,348,FALSE,6
"Meats, Fish & Eggs",Everest Tandoori Chicken Masala,39,2,5,3800,50,FALSE,50
"Meats, Fish & Eggs",Godrej Yummiez Chilli Chicken Sausages ,160,10,3,14400,250,FALSE,250
"Meats, Fish & Eggs",Godrej Yummiez Chicken Punjabi Tikka ,295,9,6,26600,360,FALSE,360
"Meats, Fish & Eggs",Eastern Fish Masala,48,2,5,4700,100,FALSE,100
"Meats, Fish & Eggs",TGFC Catla Bengali Cut,290,29,1,20400,500,FALSE,500
"Meats, Fish & Eggs",Godrej Real Good Chicken Leg Boneless,275,9,3,24800,450,FALSE,450
"Meats, Fish & Eggs",TGFC Rohu Bengali Cut,249,28,1,17900,500,FALSE,500
"Meats, Fish & Eggs",Godrej Real Good Chicken Lollypop,175,9,1,15800,580,FALSE,10
"Meats, Fish & Eggs",Godrej Real Good Chicken Liver Sealed ,75,9,1,6800,200,FALSE,200
"Meats, Fish & Eggs",Everest Tandoori Chicken Masala,74,9,3,6700,100,FALSE,100
"Meats, Fish & Eggs",Fresh Mutton Mince - Kheema (Halal),515,3,1,49500,500,FALSE,500
"Meats, Fish & Eggs",Fresh Mutton Curry Cut Cubes (Halal),465,4,1,44200,500,FALSE,500
"Meats, Fish & Eggs",Ceres Foods Laal Maas Instant Liquid Masala,220,50,5,11000,200,FALSE,200
"Meats, Fish & Eggs",Godrej Real Good Chicken Legs ,210,10,1,18900,116,FALSE,2
"Meats, Fish & Eggs",Yummiez Chicken Breakfast Sausages,150,0,3,15000,250,FALSE,250
"Meats, Fish & Eggs",TGFC Basa Fillets,329,24,1,24700,500,FALSE,500
"Meats, Fish & Eggs",Zorabian Chicken Legs Skinless,210,0,1,21000,450,FALSE,450
"Meats, Fish & Eggs",Ceres Foods Nalli Nihari Instant Liquid Masala,220,50,6,11000,200,FALSE,200
"Meats, Fish & Eggs",Yummiez Chicken Garlic Fingers Pouch,250,0,5,25000,400,FALSE,400
"Meats, Fish & Eggs",Suhana Spice Mix - Chicken Biryani,66,0,6,6600,50,FALSE,50
"Meats, Fish & Eggs",Suguna Nourish Egg,62,0,0,6200,696,TRUE,12
"Meats, Fish & Eggs",Fresh Chicken Curry Cut - Skinless (Halal),140,0,0,14000,500,TRUE,500
"Meats, Fish & Eggs",Zorabian Chicken Breast Boneless ,145,0,0,14500,450,TRUE,450
"Meats, Fish & Eggs",Zorabian Chicken Kheema Parathas,190,0,0,19000,300,TRUE,300
"Meats, Fish & Eggs",Fresh Chicken Mince - Kheema (Halal),215,5,0,20400,500,TRUE,500
"Meats, Fish & Eggs",Godrej Real Good Chicken Boneless Cubes ,275,9,0,24800,450,TRUE,450
"Meats, Fish & Eggs",Suguna Vitamin D Egg,75,17,0,6200,348,TRUE,6
"Meats, Fish & Eggs",Suguna Nourish Egg ,72,16,0,6000,348,TRUE,6
"Meats, Fish & Eggs",Zorabian Chicken Mince,250,0,0,25000,450,TRUE,450
"Meats, Fish & Eggs",Zorabian Chicken Leg Boneless ,250,0,0,25000,450,TRUE,450
"Meats, Fish & Eggs",Godrej Yummiez Chicken Breakfast Salami,150,4,0,14300,250,TRUE,250
"Meats, Fish & Eggs",Zorabian Chicken Cubes,270,0,0,27000,500,TRUE,500
Biscuits,Britannia Good Day Cashew Cookies,10,0,6,1000,60,FALSE,58
Biscuits,Britannia 50-50 Maska Chaska Biscuits,32,3,6,3100,120,FALSE,120
Biscuits,Dukes Waffy Chocolate Wafers,45,51,4,2200,60,FALSE,75
Biscuits,Britannia Nutri Choice Digestive Biscuit,45,0,1,4500,200,FALSE,150
Biscuits,Britannia Goodday Chocochip Cookies,120,17,5,9900,400,FALSE,400
Biscuits,Britannia Good Day Pista Badam,45,2,1,4400,200,FALSE,200
Biscuits,Cadbury Chocobakes Chocolate Filled Cookies ,30,0,5,3000,75,FALSE,75
Biscuits,Dukes Waffy Strawberry Roll,150,50,3,7500,250,FALSE,250
Biscuits,Parle Monaco Classic Salty Biscuits,70,0,4,7000,400,FALSE,400
Biscuits,Dukes Waffy Orange Wafers,45,51,5,2200,60,FALSE,75
Biscuits,Britannia Good Day Pista Badam,20,0,6,2000,100,FALSE,100
Biscuits,Britannia Milk Bikis Biscuits Packet,20,0,3,2000,200,FALSE,200
Biscuits,Britannia Toastea (Premium Bake Rusk),65,0,6,6500,400,FALSE,400
Biscuits,Dukes Waffy Strawberry Wafers,45,51,2,2200,60,FALSE,75
Biscuits,Britannia Toastea Premium Bake Rusk,35,0,3,3500,182,FALSE,182
Biscuits,Lotte Choco Pie ,80,10,3,7200,168,FALSE,168
Biscuits,Bauli Moonfils Choco Veg Puff Roll,15,0,2,1500,45,FALSE,45
Biscuits,Sunfeast Dark Fantasy Choco Fills Cookies Packet,150,15,3,12700,300,FALSE,300
Biscuits,Britannia 50-50 Maska Chaska Biscuit,75,10,6,6750,300,FALSE,300
Biscuits,Britannnia 50-50 Sweet & Salty Biscuit,25,0,4,2500,200,FALSE,200
Biscuits,Britannia Good Day Chunky Cookies,50,15,6,4250,120,FALSE,120
Biscuits,Sunfeast Marie Light,23,13,1,2000,200,FALSE,200
Biscuits,Britannia Bourbon Biscuit Buy 4 Get 1 Free,80,10,2,7200,500,FALSE,500
Biscuits,The Bake Shop Whole Wheat Oats Khari,65,6,5,6100,200,FALSE,200
Biscuits,Britannia Nutri Choice Oats Milk Almond Biscuit,25,10,6,2250,75,FALSE,75
Biscuits,Sunfeast Dark Fantasy Choco Creme,80,27,4,5800,300,FALSE,300
Biscuits,Lotte Choco Pie Chocolate Cake,25,0,6,2500,56,FALSE,56
Biscuits,Sunfeast Mom's Magic Cashew & Almond Cookies Packet,30,10,3,2700,200,FALSE,200
Biscuits,Unibic SugarFree - Oatmeal Cookies,50,16,3,4200,75,FALSE,75
Biscuits,Parle Hide & Seek Cookies With Added Almonds,30,3,1,2900,100,FALSE,100
Biscuits,Unibic Fruit & Nut Cookies,25,8,3,2300,67,FALSE,67
Biscuits,Sunfeast Yumfills Whoopie Pie,140,25,5,10500,253,FALSE,276
Biscuits,Britannia Toastea Premium Bake Rusk,110,14,1,9400,700,FALSE,700
Biscuits,McVitie's Marie biscuits with Goodness of Calcium,30,0,6,3000,250,FALSE,250
Biscuits,Britannia Treat Croissant Vanilla Creme Roll,20,10,2,1800,47,FALSE,47
Biscuits,Unibic Honey Oatmeal Cookies,25,8,6,2300,75,FALSE,75
Biscuits,Britannia Good Day Choco Chip Cookies,30,3,6,2900,100,FALSE,100
Biscuits,The Bake Shop Masala Cheese Crackers,95,6,3,8900,100,FALSE,100
Biscuits,Britannia Pure Magic Vanilla Creme Biscuit,35,17,4,2900,100,FALSE,100
Biscuits,Open Secret Assorted Story Box,105,22,4,8100,75,FALSE,75
Biscuits,Cadbury Oreo Dipped Biscuit,70,10,1,6300,150,FALSE,150
Biscuits,Sunfeast Farmlite Oats & Almonds Biscuits Packet,60,10,3,5400,150,FALSE,150
Biscuits,Unibic SugarFree - Butter Cookies,50,16,6,4200,75,FALSE,75
Biscuits,Britannia Good Day Cashew Cookies Packet,120,12,6,10560,600,FALSE,600
Biscuits,Dukes Sour & Cream Onion Nibbles Baked,55,25,3,4100,150,FALSE,150
Biscuits,Britannia Treat Croissant Vanilla Creme Roll,20,0,6,2000,47,FALSE,47
Biscuits,Parle Hide & Seek Choco Rolls,50,2,4,4900,120,FALSE,120
Biscuits,Britannia Treat Creme Wafers - Vanilla,45,11,6,4000,60,FALSE,1
Biscuits,Parle Rusk Elaichi,48,2,6,4700,300,FALSE,300
Biscuits,Lotte Choco Pie ,140,6,2,13100,336,FALSE,336
Biscuits,Sunfeast Mom's Magic Cashew & Almond Biscuits,120,15,6,10200,600,FALSE,600
Biscuits,Unibic Cashew Cookies,25,8,6,2300,75,FALSE,75
Biscuits,Parle Monaco Jeffs Zeera Biscuit,60,10,4,5400,200,FALSE,200
Biscuits,"Unibic Snack Bar - Multigrain, Choco",40,17,6,3300,30,FALSE,30
Biscuits,The Bake Shop Methi Khari Simply Delicious,65,6,2,6100,200,FALSE,200
Biscuits,Britannia Treat Jimjam Family Pack (Buy 4 Get 1 Free),100,0,6,10000,500,FALSE,500
Biscuits,Open Secret Choco Almond Tiffin Pack,35,22,3,2700,25,FALSE,25
